"img","label","stillImageUUID","stillImageInternalFilename","hasStandoffLinkToValue","seqnumStr","partOfTitleStr","partOf","hasRecipientLabel","hasAuthorLabel","sytemNumberStr"
"http://rdfh.ch/0801/Ti7kZzUhTOexwkL0_JqMgA","1000369.tif","-caFnOsmSJ--RLLHTW4ImQ","DAdIF8xt36X-FruJkFzP03w.jpx",,"2","1718-08-01_Bernoulli_Johann_I-Scheuchzer_Johannes","http://rdfh.ch/0801/h9dg0jq_QSGD699GgsGDfg","Johann Scheuchzer","Johann I Bernoulli","000057076"
"http://rdfh.ch/0801/phGAx2E_QnK9YMCpDIoMNg","652034.tif","Egzdl4oeRoygb52Qy9o_gQ","LhxBl2NYBmU-GT8zVsGwKcc.jpx",,"0","1732-11-21_Scheuchzer_Johann_Jakob-Bernoulli_Johann_I","http://rdfh.ch/0801/rAaHxb_hSciD30CgsfjNjQ","Johann I Bernoulli","Johann Jakob Scheuchzer","000057464"
"http://rdfh.ch/0801/Jb2wXpR1TdiPeJAjo2xmjw","652035.tif","dbwFGnd2ReCI4vAkwcdlsQ","1Y0jufgAitz-G7RmegnyYua.jpx",,"1","1732-11-21_Scheuchzer_Johann_Jakob-Bernoulli_Johann_I","http://rdfh.ch/0801/rAaHxb_hSciD30CgsfjNjQ","Johann I Bernoulli","Johann Jakob Scheuchzer","000057464"
"http://rdfh.ch/0801/s-J0mSvLSNCa24cS8Gg3rg","808724.tif","LrGr9AaTQkaP1921KjWaUw","Gv7L0M7Ergm-E5rP0ZSWxuq.jpx",,"0","1737-03-10_Wolff_Christian-Bernoulli_Johann_I","http://rdfh.ch/0801/-bDNUDxsTDCwniBONojNPA","Johann I Bernoulli","Christian (von) Wolff","000057890"
"http://rdfh.ch/0801/3CzlWoBhRqeAfFb-FD9zBw","808725.tif","cJxqvkYfRUOlUsBFcEpfKA","7rny7jSfRBy-DCcXcYhCgYj.jpx",,"1","1737-03-10_Wolff_Christian-Bernoulli_Johann_I","http://rdfh.ch/0801/-bDNUDxsTDCwniBONojNPA","Johann I Bernoulli","Christian (von) Wolff","000057890"
"http://rdfh.ch/0801/8XFz7E_XTJCzIWTeuC2GjA","808726.tif","sBYzO1FdS4KXo-Y9_K_Y-w","DRY8iWpbJw9-D1fWxK5kUhD.jpx",,"2","1737-03-10_Wolff_Christian-Bernoulli_Johann_I","http://rdfh.ch/0801/-bDNUDxsTDCwniBONojNPA","Johann I Bernoulli","Christian (von) Wolff","000057890"
"http://rdfh.ch/0801/G1X81hexQLCXQqHBYC6wnw","Ms_H_321a_s011.tif","hWg3erApQsGiJlocRythPg","1NR33uhSxZ9-BYoeNcv0i4m.jpx",,"0","1707-11-09_Bernoulli_Johann_I-Scheuchzer_Johannes","http://rdfh.ch/0801/SvtjJrf1Tl6ij0FgDkBHwA","Johann Scheuchzer","Johann I Bernoulli","000056900"
"http://rdfh.ch/0801/Q1THO5wbT6uq3wM50MYF9g","Ms_H_321a_s012.tif","N9p3ji46RpuitVlgEFEvDA","CUgylmwNTCg-Bo0XkrYtvAM.jpx",,"1","1707-11-09_Bernoulli_Johann_I-Scheuchzer_Johannes","http://rdfh.ch/0801/SvtjJrf1Tl6ij0FgDkBHwA","Johann Scheuchzer","Johann I Bernoulli","000056900"
"http://rdfh.ch/0801/BV9oEkJvTd6jjB6cfj5AAQ","808783.tif","h7in5FX3SlqqJB36RUwOXw","6uG3w6FAKCv-BJeqFmlFkD6.jpx",,"0","1745-05-08_Wolff_Christian-Bernoulli_Johann_I","http://rdfh.ch/0801/ZBaLmpw5R2Gu3PNZa4RK-Q","Johann I Bernoulli","Christian (von) Wolff","000057897"
"http://rdfh.ch/0801/lXwUjssJRdOkQaYAXYIV1w","808784.tif","DU9m_GjfQMWcceALzXRVaA","9xo7nEln7Vk-BTD7edxanTo.jpx",,"1","1745-05-08_Wolff_Christian-Bernoulli_Johann_I","http://rdfh.ch/0801/ZBaLmpw5R2Gu3PNZa4RK-Q","Johann I Bernoulli","Christian (von) Wolff","000057897"
"http://rdfh.ch/0801/uywHYaA2SNaDdF8uw_hF0Q","651891.tif","3cQfeiuzSqaDTL0pl7f2mw","7mipoQiAxaj-FwupbPrMnC4.jpx",,"0","1732-03-18_Scheuchzer_Johann_Jakob-Bernoulli_Johann_I","http://rdfh.ch/0801/sH0PyZQxR0yiDzmvRqABpQ","Johann I Bernoulli","Johann Jakob Scheuchzer","000057446"
"http://rdfh.ch/0801/neUQelfnRoCOKJx04Y413g","651892.tif","1n2SH3-8ReC2-U4GRm49Yg","EYtjAfM37iI-Fuzrozt1Nor.jpx",,"1","1732-03-18_Scheuchzer_Johann_Jakob-Bernoulli_Johann_I","http://rdfh.ch/0801/sH0PyZQxR0yiDzmvRqABpQ","Johann I Bernoulli","Johann Jakob Scheuchzer","000057446"
"http://rdfh.ch/0801/gmnQ9ctWTKWaAgIP1BMSSQ","999733.tif","smA22bL5QHSm4ET56oALbg","gbeRBVHN6h-D8sqcR4lqhu.jpx",,"0","1708-12-23_Scheuchzer_Johannes-Bernoulli_Johann_I","http://rdfh.ch/0801/pBEJpDDySJqnqKyeICSaKA","Johann I Bernoulli","Johann Scheuchzer","000056931"
"http://rdfh.ch/0801/w_hOG--hR8yg80jpRBM4ww","999734.tif","42EpOOf3TreyklMMbmG-QA","1t1BiArQJlX-ECS2zMhyjuY.jpx",,"1","1708-12-23_Scheuchzer_Johannes-Bernoulli_Johann_I","http://rdfh.ch/0801/pBEJpDDySJqnqKyeICSaKA","Johann I Bernoulli","Johann Scheuchzer","000056931"
"http://rdfh.ch/0801/aU2avNsiT7CwKH9-Wll8Aw","999735.tif","sdm39iX1Qw--bkum1oktqw","8AcQdAU5xst-Ec3b3IdnMgq.jpx",,"2","1708-12-23_Scheuchzer_Johannes-Bernoulli_Johann_I","http://rdfh.ch/0801/pBEJpDDySJqnqKyeICSaKA","Johann I Bernoulli","Johann Scheuchzer","000056931"
"http://rdfh.ch/0801/EYncL-ngRFmOYh7XYkBIRg","999736.tif","k7SuXQXURqqveQaDaFRGzQ","1ZjLIaKECMt-FYurOcJnJpm.jpx",,"3","1708-12-23_Scheuchzer_Johannes-Bernoulli_Johann_I","http://rdfh.ch/0801/pBEJpDDySJqnqKyeICSaKA","Johann I Bernoulli","Johann Scheuchzer","000056931"
"http://rdfh.ch/0801/v-j0oz09TgqQt2MMMPPguA","808388.tif","1atKdlIjSUmhEoF_YXM-cA","8aNFZF0WmGi-GE6zMEBiyRS.jpx",,"0","1725-01-04_Wolff_Christian-Bernoulli_Johann_I","http://rdfh.ch/0801/nJgSFQd-Q6urFcdhBUcbQw","Johann I Bernoulli","Christian (von) Wolff","000057847"
"http://rdfh.ch/0801/U07sICxzTcK5NVxcMdfZFA","808389.tif","Ra_dYLbCQRG7uC4pfq9_yw","FMoH0d64kUQ-CCYjtgpP2KL.jpx",,"1","1725-01-04_Wolff_Christian-Bernoulli_Johann_I","http://rdfh.ch/0801/nJgSFQd-Q6urFcdhBUcbQw","Johann I Bernoulli","Christian (von) Wolff","000057847"
"http://rdfh.ch/0801/uKhUDKUtQAiIb0gLwNgF_Q","808390.tif","kQuFHiNYRceoch7eZMCMEQ","CoZUHFK3PtB-BnMGlKSYGue.jpx",,"2","1725-01-04_Wolff_Christian-Bernoulli_Johann_I","http://rdfh.ch/0801/nJgSFQd-Q6urFcdhBUcbQw","Johann I Bernoulli","Christian (von) Wolff","000057847"
"http://rdfh.ch/0801/TQlvJaCaTCKPxV6vAnOodA","808391.tif","hFPQ2TKDR8i5l9hXLWUCww","AlRbwL5xDnM-FB3rIOW5egg.jpx",,"3","1725-01-04_Wolff_Christian-Bernoulli_Johann_I","http://rdfh.ch/0801/nJgSFQd-Q6urFcdhBUcbQw","Johann I Bernoulli","Christian (von) Wolff","000057847"
"http://rdfh.ch/0801/rFZxL7pETdy4XqOy6ObQ9A","1074872.tif","lfVpqgM5Q5SPf6QQ3OYQLg","FbCpOFqikYh-DDhfMl3AzQe.jpx",,"0","1731-04-23_Maupertuis_Pierre_Louis_Moreau_de-Bernoulli_Johann_I","http://rdfh.ch/0801/in9rCWfKR2aWGEFbdyqO8Q","Johann I Bernoulli","Pierre Louis Moreau de Maupertuis","000056519"
"http://rdfh.ch/0801/0q3IqF6HRbq0eoQ5efAfnw","1074874.tif","8IQFKn-xSlWPqAkxpgdiGA","7f7qJ5XelGG-D7jG5E4c7Hu.jpx",,"1","1731-04-23_Maupertuis_Pierre_Louis_Moreau_de-Bernoulli_Johann_I","http://rdfh.ch/0801/in9rCWfKR2aWGEFbdyqO8Q","Johann I Bernoulli","Pierre Louis Moreau de Maupertuis","000056519"
"http://rdfh.ch/0801/JAPJ5c5ATPSutsQbW-Bizg","1074875.tif","QaE2FDq1QwCTNXXPYgWjMQ","5pNHuWJSz57-BAKYSsBgc9C.jpx",,"2","1731-04-23_Maupertuis_Pierre_Louis_Moreau_de-Bernoulli_Johann_I","http://rdfh.ch/0801/in9rCWfKR2aWGEFbdyqO8Q","Johann I Bernoulli","Pierre Louis Moreau de Maupertuis","000056519"
"http://rdfh.ch/0801/7wCpqrpPQIms39R7pcD-2Q","1416655.tif","2bZnB3HTTpmbQXq58G7Q4Q","LgbpWXHFdcF-GFoswGzUJWr.jpx",,"0","1716-12-24_Bernoulli_Johann_I-Iselin_Jacob_Christoph","http://rdfh.ch/0801/3TbTVjW7RB29WTCtoPD09g","Jakob Christoph Iselin","Johann I Bernoulli","000055987"
"http://rdfh.ch/0801/rgSa3FGxRIyEnhiwEXF63g","1416656.tif","Q5VJde-ZSUuiNY4KTgkTYw","3fxCzX7ZIfh-DCTxhszQFUu.jpx",,"1","1716-12-24_Bernoulli_Johann_I-Iselin_Jacob_Christoph","http://rdfh.ch/0801/3TbTVjW7RB29WTCtoPD09g","Jakob Christoph Iselin","Johann I Bernoulli","000055987"
"http://rdfh.ch/0801/a2wexoeaSPOOhdk98Rc5Hw","1416658.tif","SyvaZtGKQD2Amjhsk_nMhA","2zd1QO0HI0t-Bpk2kpX4mem.jpx",,"2","1716-12-24_Bernoulli_Johann_I-Iselin_Jacob_Christoph","http://rdfh.ch/0801/3TbTVjW7RB29WTCtoPD09g","Jakob Christoph Iselin","Johann I Bernoulli","000055987"
"http://rdfh.ch/0801/yqwjyr-MSEynkK_V4AHiGw","1416659.tif","RIr6ylp-TvSAMMSXox-2kg","BelqFR7qWEH-FocTNAYpsWf.jpx",,"3","1716-12-24_Bernoulli_Johann_I-Iselin_Jacob_Christoph","http://rdfh.ch/0801/3TbTVjW7RB29WTCtoPD09g","Jakob Christoph Iselin","Johann I Bernoulli","000055987"
"http://rdfh.ch/0801/MciKvZqeS9mqV4iZD-bV_Q","1037347.tif","rb7IChx2T7esXUTA8hVTbg","G56hQwk1bHk-ESwu43iRrSP.jpx",,"0","1728-05-28_Bernoulli_Johann_I-Onsembray_Louis_Leon_Payot_Comte_de","http://rdfh.ch/0801/SgnFsrgHRj-mnAKD2H84CA","Louis Léon Pajot d'Onsenbray","Johann I Bernoulli","000110630"
"http://rdfh.ch/0801/2FWsrS5ZS1aOS3PkzW9JBg","1037348.tif","JwrR4wX8QqSPkXUswhEtog","1XFL9HYkKOL-C4TrtXafRtu.jpx",,"1","1728-05-28_Bernoulli_Johann_I-Onsembray_Louis_Leon_Payot_Comte_de","http://rdfh.ch/0801/SgnFsrgHRj-mnAKD2H84CA","Louis Léon Pajot d'Onsenbray","Johann I Bernoulli","000110630"
"http://rdfh.ch/0801/_hWdLDOtSlqETjal5hp2bA","1330249.tif","bsYoPZzERDWqKXucLxFbeQ","GfDnkkkHdwB-BFi33sw84bx.jpx",,"0","1701-10-08_Bernoulli_Johann_I-Jablonski_Johann_Theodor","http://rdfh.ch/0801/4GXTeSb_RAaooRoomTLp-Q","Johann Theodor Jablonski","Johann I Bernoulli","000055998"
"http://rdfh.ch/0801/U6ds4FXNSXuwpzQWLqVzWA","1052025.tif","SxLYf-fWShGBpIfCLL6ynQ","77CZZps8N8U-EEXexy48b2c.jpx",,"0","1718-05-21_Bernoulli_Johann_I-Montmort_Pierre_Remond_de","http://rdfh.ch/0801/FotZ9o7tT6mJlFKdu23dLQ","Pierre Rémond de Montmort","Johann I Bernoulli","000056798"
"http://rdfh.ch/0801/mwfqE029QNC9_KkqIegtxQ","1052026.tif","48B1LvUeTvupGeluPPhotQ","KA4jbzAkJNz-FsWhBJsRwd4.jpx",,"1","1718-05-21_Bernoulli_Johann_I-Montmort_Pierre_Remond_de","http://rdfh.ch/0801/FotZ9o7tT6mJlFKdu23dLQ","Pierre Rémond de Montmort","Johann I Bernoulli","000056798"
"http://rdfh.ch/0801/K6QJtdNETDiqZ0kSlC28Qw","1052027.tif","NsLubUGGSbKjkOcBSbrwQw","KtRIbpQditj-DIfne4pybY5.jpx",,"2","1718-05-21_Bernoulli_Johann_I-Montmort_Pierre_Remond_de","http://rdfh.ch/0801/FotZ9o7tT6mJlFKdu23dLQ","Pierre Rémond de Montmort","Johann I Bernoulli","000056798"
"http://rdfh.ch/0801/XThA6JxARc6sFGf6t6OD3Q","1052028.tif","DRjB-Ft9QpOLfkykzuwnQw","2PkBtxiUbKe-BicjMNbHXb9.jpx",,"3","1718-05-21_Bernoulli_Johann_I-Montmort_Pierre_Remond_de","http://rdfh.ch/0801/FotZ9o7tT6mJlFKdu23dLQ","Pierre Rémond de Montmort","Johann I Bernoulli","000056798"
"http://rdfh.ch/0801/oyHVp9_iQA6-t3tGtchgSg","1052029.tif","JeMe5kpNS2yQZelp7Be_pg","KExbuIYWWwL-GCZdG21m38x.jpx",,"4","1718-05-21_Bernoulli_Johann_I-Montmort_Pierre_Remond_de","http://rdfh.ch/0801/FotZ9o7tT6mJlFKdu23dLQ","Pierre Rémond de Montmort","Johann I Bernoulli","000056798"
"http://rdfh.ch/0801/_a3u3MO8TsqG0oA-oZkBYw","1052030.tif","jZrsMHEqSGifC_In9b6Niw","3UzKiQ5xLzh-BUYHEhxAuNX.jpx",,"5","1718-05-21_Bernoulli_Johann_I-Montmort_Pierre_Remond_de","http://rdfh.ch/0801/FotZ9o7tT6mJlFKdu23dLQ","Pierre Rémond de Montmort","Johann I Bernoulli","000056798"
"http://rdfh.ch/0801/aZiTmIGlTauQLeb33oYfzQ","1052031.tif","cM2Qe_w8ShKrKdxPoBFRng","67hmRXYP0Rm-FCwsk2lwT5s.jpx",,"6","1718-05-21_Bernoulli_Johann_I-Montmort_Pierre_Remond_de","http://rdfh.ch/0801/FotZ9o7tT6mJlFKdu23dLQ","Pierre Rémond de Montmort","Johann I Bernoulli","000056798"
"http://rdfh.ch/0801/rr4gs-wtQjCp_0D6cCQpRw","1052032.tif","3x-OAZkZQI--Pm-KB7ye1g","1GxYQ23jonE-FX9uBHbCOab.jpx",,"7","1718-05-21_Bernoulli_Johann_I-Montmort_Pierre_Remond_de","http://rdfh.ch/0801/FotZ9o7tT6mJlFKdu23dLQ","Pierre Rémond de Montmort","Johann I Bernoulli","000056798"
"http://rdfh.ch/0801/32wmp11WQU22fBXLA3apOQ","1052033.tif","ZAJyKIkDRoe9e31X7mlLyw","J8Hi6QPnHXj-F3gFzc7qnnW.jpx",,"8","1718-05-21_Bernoulli_Johann_I-Montmort_Pierre_Remond_de","http://rdfh.ch/0801/FotZ9o7tT6mJlFKdu23dLQ","Pierre Rémond de Montmort","Johann I Bernoulli","000056798"
"http://rdfh.ch/0801/SRglkP4wTE2l7RKlYVRKrg","1052034.tif","oAt0BQ-GSe-pOa4wh8_CLw","7P3EOU7ZiLM-BGEOSMauMUN.jpx",,"9","1718-05-21_Bernoulli_Johann_I-Montmort_Pierre_Remond_de","http://rdfh.ch/0801/FotZ9o7tT6mJlFKdu23dLQ","Pierre Rémond de Montmort","Johann I Bernoulli","000056798"
"http://rdfh.ch/0801/MBwCZpNURFWA0HRDrqurBQ","1052035.tif","YIlW5xUATdGRaR3575iAIw","2Ft6m72YR6q-DwTBoDM0GSl.jpx",,"10","1718-05-21_Bernoulli_Johann_I-Montmort_Pierre_Remond_de","http://rdfh.ch/0801/FotZ9o7tT6mJlFKdu23dLQ","Pierre Rémond de Montmort","Johann I Bernoulli","000056798"
"http://rdfh.ch/0801/xCPa2Ak6RxSnaiNqqjIvpg","1052036.tif","9TkHem48So25Hf0tB77fGQ","sYisrgSvTk-BZXP6ekQAaG.jpx",,"11","1718-05-21_Bernoulli_Johann_I-Montmort_Pierre_Remond_de","http://rdfh.ch/0801/FotZ9o7tT6mJlFKdu23dLQ","Pierre Rémond de Montmort","Johann I Bernoulli","000056798"
"http://rdfh.ch/0801/g7GEdsy7RQ6gER8IZMXOqw","1052037.tif","3qZNNOCMQcOWtaiTGgnPvA","7gS32e4z2g8-EpCOs3Wa6w4.jpx",,"12","1718-05-21_Bernoulli_Johann_I-Montmort_Pierre_Remond_de","http://rdfh.ch/0801/FotZ9o7tT6mJlFKdu23dLQ","Pierre Rémond de Montmort","Johann I Bernoulli","000056798"
"http://rdfh.ch/0801/vBNrD_WgTrquRlPEOek8mw","1052038.tif","vix1hxEpQWW6uMVP_VrHGA","7ADkW1W1F9j-CBDmXrAIdbC.jpx",,"13","1718-05-21_Bernoulli_Johann_I-Montmort_Pierre_Remond_de","http://rdfh.ch/0801/FotZ9o7tT6mJlFKdu23dLQ","Pierre Rémond de Montmort","Johann I Bernoulli","000056798"
"http://rdfh.ch/0801/tZ_v0VrVRPy89Kx4gPQISQ","1052039.tif","AULFK8HKRC6PvpcS1kQ9WQ","B9e1eXouJTh-CXxQLlRVUTE.jpx",,"14","1718-05-21_Bernoulli_Johann_I-Montmort_Pierre_Remond_de","http://rdfh.ch/0801/FotZ9o7tT6mJlFKdu23dLQ","Pierre Rémond de Montmort","Johann I Bernoulli","000056798"
"http://rdfh.ch/0801/UhOA3C9PTneHvsYx-fDc6A","1052040.tif","r30Q-oEQQRacaNcj7TBkRg","8OOKULXB0hF-GMwaX0LDL4x.jpx",,"15","1718-05-21_Bernoulli_Johann_I-Montmort_Pierre_Remond_de","http://rdfh.ch/0801/FotZ9o7tT6mJlFKdu23dLQ","Pierre Rémond de Montmort","Johann I Bernoulli","000056798"
"http://rdfh.ch/0801/FWl3vlRXQFe1ZB7807S0EQ","1052041.tif","fQ0iUCWYQQivXO1P305FGQ","G9DbkoCNJ4u-Fm0lXCW3ajD.jpx",,"16","1718-05-21_Bernoulli_Johann_I-Montmort_Pierre_Remond_de","http://rdfh.ch/0801/FotZ9o7tT6mJlFKdu23dLQ","Pierre Rémond de Montmort","Johann I Bernoulli","000056798"
"http://rdfh.ch/0801/C-UrK2vXRcWtVJx0jV5YLQ","1052042.tif","x-ePuBS5TamYf6oWBnlfYQ","AqXYRnWLxGT-BNV6vTZ7LCo.jpx",,"17","1718-05-21_Bernoulli_Johann_I-Montmort_Pierre_Remond_de","http://rdfh.ch/0801/FotZ9o7tT6mJlFKdu23dLQ","Pierre Rémond de Montmort","Johann I Bernoulli","000056798"
"http://rdfh.ch/0801/-kxgi43FSKmnGr3HfZt9BQ","1052043.tif","QYhjZcH3RUyZR3axb9bgSA","4o6Q6HlbXAj-FQ6Fkv5zUz7.jpx",,"18","1718-05-21_Bernoulli_Johann_I-Montmort_Pierre_Remond_de","http://rdfh.ch/0801/FotZ9o7tT6mJlFKdu23dLQ","Pierre Rémond de Montmort","Johann I Bernoulli","000056798"
"http://rdfh.ch/0801/9CKVTpKmTTeiKj0duIE9ZQ","1052044.tif","-YCCyxZLTXGFw9eUWWa_DA","1ACilM7l8UQ-EGONbx28BUW.jpx",,"19","1718-05-21_Bernoulli_Johann_I-Montmort_Pierre_Remond_de","http://rdfh.ch/0801/FotZ9o7tT6mJlFKdu23dLQ","Pierre Rémond de Montmort","Johann I Bernoulli","000056798"
"http://rdfh.ch/0801/E-tLwDQlSw2KsFr3k5v3QQ","1075509.tif","EeWo9Ty-RXSP0i_uTk3Q-w","4892N4pdRlj-GQGZ5mhgv4B.jpx",,"0","1739-04-12_Bernoulli_Johann_I-Maupertuis_Pierre_Louis_Moreau_de","http://rdfh.ch/0801/CLr30FmJS1yT0jlQ3o0QlA","Pierre Louis Moreau de Maupertuis","Johann I Bernoulli","000056593"
"http://rdfh.ch/0801/38bn_-bwTRCayl1DrM6qkg","1075510.tif","dYMAf1V3REOX_icooLuKsA","2ViIn6Haxhg-FkT3N1q2LBi.jpx",,"1","1739-04-12_Bernoulli_Johann_I-Maupertuis_Pierre_Louis_Moreau_de","http://rdfh.ch/0801/CLr30FmJS1yT0jlQ3o0QlA","Pierre Louis Moreau de Maupertuis","Johann I Bernoulli","000056593"
"http://rdfh.ch/0801/8c68J2SvTsmWlUc6CAaZVg","1075511.tif","OhroFdpvQ4aTA66K8f_wQw","58JZJMbFnSd-BYFraMy77lA.jpx",,"2","1739-04-12_Bernoulli_Johann_I-Maupertuis_Pierre_Louis_Moreau_de","http://rdfh.ch/0801/CLr30FmJS1yT0jlQ3o0QlA","Pierre Louis Moreau de Maupertuis","Johann I Bernoulli","000056593"
"http://rdfh.ch/0801/NpoaGiDQTEKt0fzrm8J6Gw","1075512.tif","1re48J0-QCyGF9syi7RNEg","1umzzFUyWRJ-DZRZAE20Ake.jpx",,"3","1739-04-12_Bernoulli_Johann_I-Maupertuis_Pierre_Louis_Moreau_de","http://rdfh.ch/0801/CLr30FmJS1yT0jlQ3o0QlA","Pierre Louis Moreau de Maupertuis","Johann I Bernoulli","000056593"
"http://rdfh.ch/0801/5XLPaSDcQRy1aj537WLxiQ","1409230.tif","BtnwzCrgRuaO2p_jJJwQtw","3TavVaXA6E2-EZ1bCC9szWw.jpx",,"0","1705-00-00_TP_Buxtorf_Johannes-Bernoulli_Johann_I","http://rdfh.ch/0801/slFU7umSS8yftjkLYleA7A","Johann I Bernoulli","Johann Buxtorf","000055712"
"http://rdfh.ch/0801/Q4Hai8P-Q9OZ4j5QGGXCxw","1042744.tif","4vI8YXt8ShKOFxCTszwAnw","IOT5hirMBAH-EUSkDK3lgpw.jpx",,"0","1713-03-18_Hermann_Jacob-Bernoulli_Johann_I","http://rdfh.ch/0801/NfeVQ1s9SfGohK9vl2Rutg","Johann I Bernoulli","Jacob Hermann","000055949"
"http://rdfh.ch/0801/16YID7KETLqhWp0PdzxoNw","1042745.tif","A4yPrfWTQlCVgXoNb4bL6A","6LIGZjOuKpe-CxJqYw8RDRC.jpx",,"1","1713-03-18_Hermann_Jacob-Bernoulli_Johann_I","http://rdfh.ch/0801/NfeVQ1s9SfGohK9vl2Rutg","Johann I Bernoulli","Jacob Hermann","000055949"
"http://rdfh.ch/0801/BtJRKSPHS0ucjqPy3X2wzw","1075372.tif","vLq0szmsRs-GyiCpYVrd6g","Hzi0MnSUafO-Bgn2BZO6pOy.jpx",,"0","1734-08-19_Maupertuis_Pierre_Louis_Moreau_de-Bernoulli_Johann_I","http://rdfh.ch/0801/DJYvRJIRSfGuY2LwsFRHTg","Johann I Bernoulli","Pierre Louis Moreau de Maupertuis","000056575"
"http://rdfh.ch/0801/4rH-M-oKQJuHDLsM83cVEw","1075373.tif","ujMV4PwVSaaHvCJUQJnIfg","2y0HT4wggI1-DahWYiFmBqZ.jpx",,"1","1734-08-19_Maupertuis_Pierre_Louis_Moreau_de-Bernoulli_Johann_I","http://rdfh.ch/0801/DJYvRJIRSfGuY2LwsFRHTg","Johann I Bernoulli","Pierre Louis Moreau de Maupertuis","000056575"
"http://rdfh.ch/0801/67_oMFmsQqaiQVdFjMA7LQ","1039764.tif","zFhWDXehQM-4_GbpQUGXfg","H25BTBfo3pG-FfT6iwnw4yc.jpx",,"0","1711-01-04_Scheuchzer_Johannes-Bernoulli_Nicolaus_I","http://rdfh.ch/0801/UzIzWlvaTguMr4pRCBa3Ew","Niklaus I Bernoulli","Johann Scheuchzer","000059435"
"http://rdfh.ch/0801/nCecOB8-TWO6RDrOedk8Ww","1000000.tif","dWRLIr8CToy3l8RvxS7EOw","Fsy7u8KkVok-BEaS0HqeWgW.jpx",,"0","1714-04-01_Scheuchzer_Johannes-Bernoulli_Johann_I","http://rdfh.ch/0801/8jlhyGjrTWWHCECFhkTvew","Johann I Bernoulli","Johann Scheuchzer","000057004"
"http://rdfh.ch/0801/laiEgraZTsecnLzIqEowlg","999999.tif","nbj-jqW_RZGlcWtPg6ZksA","8QlH5HvLlZ3-DTlAEMrRnxI.jpx",,"1","1714-04-01_Scheuchzer_Johannes-Bernoulli_Johann_I","http://rdfh.ch/0801/8jlhyGjrTWWHCECFhkTvew","Johann I Bernoulli","Johann Scheuchzer","000057004"
"http://rdfh.ch/0801/RrIUm3puQ4a3yCD8tTQ0EA","1438523.tif","X1m-UKlJQ1OyP5rwvpTkRw","10iX0S3TjRS-Bt92fWOi5hF.jpx",,"0","1714-07-07_Bernoulli_Johann_I-Rilliet_Gabriel","http://rdfh.ch/0801/DrVXfqbYQV-zi6rSP3tcpg","Gabriel Rilliet","Johann I Bernoulli","000056881"
"http://rdfh.ch/0801/hJANsMt5RHmXAFJuC5zdHw","1061213.tif","2vWupSxFSs2yoA_znQNWrQ","Ax8iuzH0eyZ-CVlz75DpkTo.jpx",,"0","1713-11-07_Bernoulli_Johann_I-Renau_d_Elicagaray_Bernard","http://rdfh.ch/0801/24OieSOMR4-jyLJYKxVDdw","Bernard Renau D'Elicagaray","Johann I Bernoulli","000056874"
"http://rdfh.ch/0801/hJANsMt5RHmXAFJuC5zdHw","1061213.tif","2vWupSxFSs2yoA_znQNWrQ","Ax8iuzH0eyZ-CVlz75DpkTo.jpx",,"0","1713-11-07_Bernoulli_Johann_I-Renau_d_Elicagaray_Bernard","http://rdfh.ch/0801/24OieSOMR4-jyLJYKxVDdw","Bernard Renau d'Éliçagaray","Johann I Bernoulli","000056874"
"http://rdfh.ch/0801/GKMD78SRRsCfmHllnMzi1A","1061214.tif","PCQdg0P7RoO9LvKBiU-obQ","Lrria8N17S9-DiYaGvhq9W0.jpx",,"1","1713-11-07_Bernoulli_Johann_I-Renau_d_Elicagaray_Bernard","http://rdfh.ch/0801/24OieSOMR4-jyLJYKxVDdw","Bernard Renau D'Elicagaray","Johann I Bernoulli","000056874"
"http://rdfh.ch/0801/GKMD78SRRsCfmHllnMzi1A","1061214.tif","PCQdg0P7RoO9LvKBiU-obQ","Lrria8N17S9-DiYaGvhq9W0.jpx",,"1","1713-11-07_Bernoulli_Johann_I-Renau_d_Elicagaray_Bernard","http://rdfh.ch/0801/24OieSOMR4-jyLJYKxVDdw","Bernard Renau d'Éliçagaray","Johann I Bernoulli","000056874"
"http://rdfh.ch/0801/5rH--GQSQsKTl9pC5um74w","1061215.tif","AVqDZa1tQsq2CoHQZCmFjw","IPalh6NnFki-F3c8qnWviAU.jpx",,"2","1713-11-07_Bernoulli_Johann_I-Renau_d_Elicagaray_Bernard","http://rdfh.ch/0801/24OieSOMR4-jyLJYKxVDdw","Bernard Renau D'Elicagaray","Johann I Bernoulli","000056874"
"http://rdfh.ch/0801/5rH--GQSQsKTl9pC5um74w","1061215.tif","AVqDZa1tQsq2CoHQZCmFjw","IPalh6NnFki-F3c8qnWviAU.jpx",,"2","1713-11-07_Bernoulli_Johann_I-Renau_d_Elicagaray_Bernard","http://rdfh.ch/0801/24OieSOMR4-jyLJYKxVDdw","Bernard Renau d'Éliçagaray","Johann I Bernoulli","000056874"
"http://rdfh.ch/0801/SsPrxyqJR1qk8IzFuSMsgQ","1061216.tif","dPETB8C4QxOSkyCzJcA9-w","EaIjxBliU1R-EnUT0OnTzef.jpx",,"3","1713-11-07_Bernoulli_Johann_I-Renau_d_Elicagaray_Bernard","http://rdfh.ch/0801/24OieSOMR4-jyLJYKxVDdw","Bernard Renau D'Elicagaray","Johann I Bernoulli","000056874"
